0 97
1 10704
1 2651
1 6339
1 299
1 2725
1 2977
1 4557
1 5359
1 488
1 951
1 4230
42 17735
42 5922
44 67
44 2879
44 3114
97 106
97 4
97 241
97 111
97 162
97 116
97 119
97 133
97 124
97 126
97 4435
97 14525
97 140
97 141
97 12384
97 3285
97 5454
97 161
97 164
97 2402
97 482
97 5513
97 3718
97 4305
97 2627
97 4308
183 3561
183 6347
183 3351
183 204
183 206
183 992
183 11177
183 9702
183 2977
183 2858
183 9912
183 3338
183 1779
183 198
183 9396
143 127
143 3202
143 410
143 155
143 2653
143 237
297 9912
297 320
298 2691
298 309
365 3475
365 8382
365 1544
365 9912
365 4024
5 2558
5 615
5 1450
5 1276
5 1865
2361 523
2361 1064
2361 2366
2361 144
99 247
99 4971
99 4
99 128
99 3192
99 2525
99 255
99 2428
99 2513
99 2420
99 162
99 148
99 136
99 2388
99 3156
99 703
99 2472
99 650
99 2432
99 144
99 273
2532 6709
2532 5631
2532 3929
2532 3831
8 7944
8 128
8 9912
8 12415
2548 9912
2377 501
2377 2632
2377 2670
2377 2645
2780 1067
2780 966
2780 4099
2780 3585
2780 4497
2780 40
2780 500
2780 9912
2780 1415
2782 9355
2782 4864
2782 4238
2782 7696
2782 12547
2782 1442
2782 5686
2782 573
2782 4236
2794 2796
428 226
428 2751
428 3426
2382 174
2382 5248
2382 2801
2382 264
2798 2384
2798 2912
2798 7698
2868 15904
2384 2971
2384 2410
2384 7698
2384 1289
2384 4367
2384 3815
2384 4258
2384 152
2384 1230
2384 2911
2384 2934
2384 3821
2384 2821
2384 155
2384 2899
2384 3351
2384 2952
2384 3429
2384 19
2384 333
2384 12021
2384 336
2384 2831
2384 2892
2384 12475
2384 2931
2384 4063
2384 2440
2384 2527
2384 419
2384 148
2384 2816
2384 2968
2384 257
2885 2374
2807 5531
2807 3020
2807 2302
2807 8970
2807 2927
2807 2808
2807 1300
2807 3159
2807 6340
2807 4064
2807 4430
2807 9912
2807 6985
2807 3082
2807 2833
2807 7776
2807 8164
2807 214
2807 2284
2808 8164
2808 414
2808 2833
49 3576
49 2860
49 6068
3095 4389
3095 3053
3105 3115
3105 9912
150 962
150 174
150 262
150 2515
150 2477
150 3985
150 3116
150 3117
150 2812
150 3165
155 2469
155 9123
155 3202
155 5844
155 3204
155 3224
155 3150
155 3816
155 4256
155 3559
155 3827
155 241
155 269
327 2637
327 7241
327 594
327 3261
327 3248
327 3453
327 12126
327 434
434 3997
434 267
434 414
434 153
434 1560
434 3224
434 1064
434 2446
434 4289
199 3269
220 490
220 4358
220 3346
220 9912
220 4410
220 224
220 202
201 2891
201 9912
224 7257
224 490
224 206
224 3346
224 1080
224 2472
224 6178
224 202
435 9912
203 491
203 205
203 3242
203 11362
203 3269
203 206
203 12510
3350 9912
3351 4006
3351 3561
3351 241
3351 204
3351 1386
3351 3373
3351 11177
3351 12908
3351 3379
3351 4063
3351 11639
3351 3347
3351 2858
3351 9912
3351 2821
3351 2833
3351 6296
204 2858
204 3561
204 9515
205 11255
205 491
205 12510
206 490
206 3561
206 267
206 2651
206 3558
206 3346
206 3269
206 4012
206 3159
206 9728
206 1867
206 16043
206 202
206 6898
437 3425
437 13421
437 3415
437 8753
437 4692
437 9912
437 6118
2556 2566
2556 9912
2556 15
2556 3523
153 3119
153 4696
153 2931
153 2919
153 3289
19 9912
2892 2967
334 2434
334 8125
334 4367
334 2737
334 2645
334 2602
441 3634
441 3606
441 364
441 6658
441 1729
441 9912
441 7241
441 2371
3649 9912
2811 11952
2811 3664
2811 13265
3272 648
3272 12581
3272 6274
3272 4381
3272 2842
3272 6945
3272 7455
3272 3930
3272 2720
3272 230
3272 11144
3272 3103
3272 3387
3272 2950
160 2440
160 2934
160 4
160 2485
160 11424
443 80
443 85
443 17736
443 2385
443 2516
443 2517
102 523
102 2414
102 1302
102 9912
102 92
3802 3805
3802 1083
3802 3432
3802 973
3802 7904
3802 2975
3802 637
3802 3808
3802 9912
3802 2769
3802 7905
3802 7332
3809 10231
3809 2665
3809 9912
2887 179
2887 9912
2887 4201
2887 5801
2887 162
3831 4416
3831 998
3831 7284
3831 2864
3831 589
3831 1788
3831 4425
3831 530
3831 6641
3831 6634
3831 8613
3831 9564
3831 404
3831 2894
3831 2644
3831 14577
3831 1364
3838 9912
446 3148
410 3594
410 236
410 88
410 7013
410 2759
410 178
410 11420
410 2680
410 4885
410 3137
410 2576
410 2371
410 4617
410 10359
170 2517
98 111
98 3982
414 353
414 241
414 5279
414 4012
414 3946
414 4006
414 3561
414 1867
414 3558
414 3929
414 4008
414 3010
414 3428
414 4039
414 1791
414 3082
414 758
414 1101
414 4040
414 2999
414 5311
414 2527
414 9912
4063 7440
4063 15271
4063 3786
4064 2980
4064 352
4064 241
4064 169
4064 2700
4064 4381
4064 4270
4064 1300
4064 4022
4064 9448
4064 4095
4064 5110
4064 2559
4064 5216
4064 1246
4064 8839
4064 2421
4064 3485
4064 4286
4064 3375
3696 2739
3696 9364
3696 17737
3696 2434
3696 8669
3696 5531
3696 1272
3696 3475
3696 3056
3696 6030
3696 1124
3696 4066
3696 407
3696 4815
2787 590
2787 2784
2787 4086
2787 404
4095 4454
4095 1069
4095 1186
4095 4412
4095 4819
4095 4092
4095 7310
404 988
404 1224
404 14375
404 13413
404 2502
404 2784
404 3366
404 14531
404 4878
404 793
404 590
404 15655
404 4086
404 9912
404 2758
404 4096
404 2853
404 4030
404 3829
4096 105
4096 2502
4096 4419
4096 2784
4096 14531
4096 590
4096 4086
4096 829
4096 4160
4096 3620
2406 11784
2406 7861
2406 162
177 165
177 4
177 2428
177 55
177 3192
177 2513
177 2665
177 3716
177 3171
177 4138
177 2420
177 1570
177 2388
177 2652
177 2801
177 1246
177 241
177 161
177 264
177 2506
177 144
4150 8839
4150 6339
4150 4155
4161 4162
4161 4168
4161 1822
4161 472
4161 7002
4161 392
4161 509
4161 4108
4161 408
225 6277
225 299
225 11289
225 2883
225 167
225 7291
225 14068
225 1254
225 5030
225 3349
225 12820
225 3549
225 11590
225 12737
225 5962
225 1120
225 1245
225 6144
225 4476
225 6204
225 4966
225 8114
225 3275
225 1127
225 12556
225 900
225 5872
225 4396
225 4445
225 3896
225 4397
225 9972
225 910
225 1135
225 4973
225 4092
225 5246
225 475
225 8840
225 3713
225 4403
225 2370
225 8164
225 406
225 5215
225 3609
225 3020
225 4365
225 4366
225 4404
225 4451
225 4367
225 4452
225 1786
225 3594
225 610
225 619
225 3212
225 5957
225 4413
225 827
225 4373
225 4498
225 9666
225 946
225 9364
225 221
225 407
225 3633
225 5978
225 12136
225 1613
225 962
225 1080
225 5398
225 4066
225 2899
225 257
225 1779
225 3335
225 3161
225 5109
225 215
225 2864
225 2302
225 2998
225 8784
225 12541
225 2756
225 9912
225 4431
2627 262
2627 669
2627 9912
2627 2711
4228 6835
4230 4973
4230 3335
4230 9912
4230 12548
4230 951
4230 5787
4218 4371
4218 1276
448 9071
448 6929
448 3372
448 9359
448 9912
448 16280
2410 127
2410 129
2410 169
2410 134
2410 4291
2410 162
2410 3156
2410 12680
2410 7272
2410 237
2410 2938
2410 7191
2410 2525
2410 3914
241 352
241 2328
241 4022
241 182
241 3553
241 2909
241 4494
241 6166
241 12130
241 5164
241 138
241 144
241 2428
241 4039
241 2517
241 4334
241 10231
241 13469
241 4974
241 4286
241 2433
241 1104
241 2665
241 5015
241 9912
241 5110
241 2559
241 4270
241 1246
241 4133
241 3050
4342 9912
85 2371
85 2414
111 12384
111 12740
111 2664
111 1663
111 56
111 419
111 15468
111 9646
111 230
111 141
111 7358
4320 9912
2638 5365
2638 2699
2638 15768
2638 3429
2638 1544
2638 6932
4067 3662
4067 3592
4067 3890
4067 2876
4067 8484
4067 3655
4067 1544
4573 405
4581 207
182 2792
3058 3997
3058 4412
3058 4824
3058 4051
3058 4289
4611 5840
2644 3698
2644 11353
2644 10352
2644 4501
2644 6901
2644 517
2644 200
2644 3073
2644 11592
2644 4367
2644 5872
2644 10679
2644 7599
2644 6178
