0 5063
0 9
0 1
0 18
0 10
0 22
0 2583
0 3
0 5081
0 333
0 20
0 8663
0 16
0 6
0 8
0 21
0 28
0 3403
1 32
1 33
1 6770
1 1523
1 36
1 1469
1 40
1 2634
1 1064
1 11773
1 9502
1 655
1 9595
1 153
1 333
1 156
1 6143
1 2318
1 6628
1 41
1 945
1 12345
1 1707
1 10901
1 39
1 34
1 12346
1 2624
42 333
42 12347
44 333
44 111
44 36
44 3285
44 43
44 4158
44 139
44 3284
44 75
44 10901
44 68
44 54
77 5305
77 4886
77 12348
77 2447
77 12349
77 10726
77 12350
77 12351
77 12352
77 12353
77 12354
77 12355
77 12356
77 8290
77 12357
77 12358
77 12359
77 12360
77 12361
77 12362
77 7527
77 12363
77 709
77 7554
77 12364
77 81
77 12365
77 12366
77 5519
77 11019
77 12367
77 7128
77 12368
77 12369
77 12370
77 12371
77 12372
77 12373
77 12374
77 12375
77 7921
77 12376
77 12377
77 1302
77 6017
77 2477
77 12378
77 12379
77 12380
77 12381
77 2330
77 12382
77 12383
79 333
79 10035
79 1282
79 88
93 94
93 3714
93 95
93 169
93 97
93 6546
93 98
93 4002
93 102
93 103
93 3055
93 104
97 105
97 6789
97 5337
97 143
97 159
97 118
97 119
97 122
97 167
97 703
97 137
97 150
97 155
97 140
97 1427
97 1904
97 3791
97 9036
97 154
97 1009
97 443
97 161
97 4194
97 3407
97 171
97 98
97 4063
97 4064
97 5513
97 177
97 2627
97 8056
97 107
97 111
97 3798
97 4012
97 3125
97 2414
97 124
97 125
97 4971
97 152
97 5463
97 129
97 12
97 138
97 139
97 103
97 12384
97 3285
97 158
97 4021
97 1038
97 254
97 2831
97 2925
97 4131
97 110
97 173
97 12385
97 3718
97 148
97 175
97 4
97 2326
97 1064
97 162
97 116
97 6090
97 4614
97 264
97 9979
97 127
97 128
97 266
97 88
97 131
97 135
97 4803
97 3139
97 164
97 1163
97 141
97 146
97 3211
97 1069
97 156
97 3985
97 2472
97 13
97 165
97 168
97 169
97 2347
97 2968
97 180
97 7358
97 181
97 361
97 3132
97 12386
97 3317
97 3738
97 4308
97 120
97 123
97 960
97 9603
97 115
97 136
97 3195
97 4066
97 144
97 12387
97 2763
97 333
97 12388
